旧山口藩庁門,山口県山口市滝町1-1（山口県庁）,34.18597,131.471497,"毛利敬親が幕末の文久3年（1863）12月に、今の県庁の位置に藩庁移転を計画し、慶応3年（1867）に竣工しました。
この門はその藩庁の正門で、脇門付薬医門で、切妻造り、平入り、本瓦葺きです。"
萩藩主毛利家墓所（香山墓所）,山口県山口市香山町（香山公園内）,34.189232,131.473114,"この墓所は、萩市に所在する旧天樹院、大照院、東光寺毛利家墓所とともに、長州藩36万石の藩主の墓地。
墓所には、13代毛利敬親と夫人、さらに毛利家歴代諸霊の墓計7基と初代秀就の母周慶寺殿その他の墓があります。"
嘉村礒多生家 帰郷庵,山口県山口市仁保上郷2397,34.251472,131.590393,"山口市出身の私小説家嘉村礒多の生家を活用した茅葺屋根の施設。
礒多は明治30年（1897）に地主の長男として生まれ、昭和8年（1933）に36歳の短い生涯を閉じました。
私小説の極北と評され、昭和初年代の文壇で新進作家として特異な地歩を築いていきました。作品には、処女作「業苦」や「崖の下」「途上」「一日」などがあります。
小説に描かれた豊かな自然環境の中、かまどや囲炉裏を利用する古民家体験や、川遊び、昔の遊びなどスローライフを体験できます。"
中原中也詩碑,山口県山口市湯田温泉２丁目（高田公園内）及び３丁目（錦川通り）,34.163063,131.456284,異郷の地で短い生涯を閉じた山口市の生んだ詩人中原中也の詩碑が、高田公園および錦川通りにあります。高田公園内には、昭和40年（1965）に中也を偲ぶ友人と郷土の人々により詩碑が建てられ、小林秀雄の筆による「帰郷」の詩句の一節と大岡昇平の碑文が刻まれています。また、錦川通りの詩碑には、中也の代表作のひとつ未刊詩編「童謡」が、自筆原稿より写しとった文字で刻まれています。
大内氏遺跡附凌雲寺跡,山口県山口市吉敷中尾（西の浴）,34.168262,131.444778,"吉敷中尾の高台に高さ３ｍ、厚さ２ｍの石垣があり、凌雲寺総門の遺構といわれています。
大内氏30代当主義興の墓があります。"
大村益次郎生誕宅跡,山口県山口市鋳銭司5669,34.086681,131.464523,大村益次郎は、文政８年（1825）村医者の子として周防国鋳銭司村に生まれた。のどかな田園の中に残る生家の跡には碑が建っている。
周防鋳銭司跡,山口県山口市鋳銭司（四辻）,34.086681,131.464523,"最初に銭貨が鋳造された708年から平安時代初期にかけて、鋳銭の事業の大部分が、この鋳銭司で行われました。
９世紀中頃まで鋳造していたが、いつの間にか廃絶しました。"
秋穂霊場八十八ケ所,山口県山口市秋穂と名田島、二島の一部,34.043148,131.4189,"この霊場は天明3年(1783年)、約230年前に遍明院第八世の性海法印(住職)が四国八十八ヶ所を巡拝して、各札所の護符と土砂を秋穂に大切に持ち帰り、秋穂各地に祀り、祈願し、その場所を「秋穂霊場札所」としたのが始まりです。
四国八十八ヶ所の写し霊場「写し四国」としては国内最古だと伝えられています。"
井上公園,山口県山口市湯田温泉2丁目,34.163063,131.456284,"湯田温泉中心部のこの地は、明治の元勲「井上馨」の生家があったところで、幕末の政変で都をおわれた三条実美ら七卿の宿舎にもなっていました。
公園内には井上馨の銅像や、中原中也の詩碑、種田山頭火の句碑、七卿の碑などがあります。
足湯も整備されています。"
国宝瑠璃光寺五重塔,山口県山口市香山町7-1,34.189911,131.47261,"この五重塔は、応永6年（1399）の応永の乱で命を落とした大内義弘の菩提を弔うために、弟の盛見が建立を計画、嘉吉2年（1442）に完成したといわれています。
塔は、方三間で高さが31.2ｍ、建築様式はおおむね和様式で一部に唐様式が見られます。
屋根は檜皮葺で、塔身部は上層部に向かって細くなっており、非常にすっきりとした印象です。
室町時代中期におけるすぐれた建築の一つであるとともに、大内文化の最高傑作であり、日本三名塔の一つにも数えられています。"
洞春寺山門,山口県山口市水の上町5-27,34.187572,131.472519,"洞春寺境内にある山門は、前後に控え柱のある桁行7.27ｍ、梁間3.35ｍの四脚門で、屋根は切妻の桧皮（ひわだ）葺き。
この門は、大内盛見がこの場所に、1400年（応永7年）頃に開基となって建てた国清寺のもので、山門も同時期のものと考えられます。
その後、国清寺は大火で焼失しているが、山門は離れていたので残ったと思われます。
山門は近年解体修理されて桟瓦葺きの屋根は桧皮（ひわだ）葺きに復元されてています。"
八坂神社本殿,山口県山口市上竪小路100,34.185783,131.478409,"永正17年(1520年)に建立されたもので、三間社流造りで、屋根は桧皮葺きです。
本殿の周囲及び向拝の斗きょう間には13個の変化に富んだ蟇股があります。
大内弘世が1370年（応安3）に京都の祇園社から勧請した神社といわれ、現在の本殿は、大内義興が再建したものとして知られています。"
古熊神社拝殿・本殿,山口県山口市古熊1丁目10-3,34.178711,131.487839,"本社は文中２年(1373)に大内弘世が京都の北野天神から神霊を迎え、山口の北野小路い創建したものです。
後に毛利秀就が、元和４年(1618)に現在地に移したと伝えられています。
本社殿は室町時代に建立されたものを現在地に移築したもので、本殿と幣殿、拝殿が結合されています。
本殿は入母屋造り、拝殿は本殿とほぼ同時代のもので、二重入母屋桜門造り両翼廊切妻です。
この桜門が拝殿を兼ねた造りかたは山口地方独特のものです。
拝殿と本殿は、国の重要文化財に指定されています。"
龍福寺本堂,山口県山口市大殿大路119,34.184406,131.479813,"毛利隆元が、後奈良天皇に再建の綸旨を賜って、この寺を由緒ある大内氏館跡に建立し、大内義隆の菩提寺としたものです。
この後、明治14年（1881年）に本堂が焼失したため、その再建に際し、氷上山興隆寺の釈迦堂を移築したのが現在の本堂です。
本堂の建立は、その様式などから室町時代後期といわれています。
桁行５間、梁間５間で、入母屋造り、内部の大虹梁、板蟇股、ケヤキ材の胴回り約150cmの太い丸柱など、当時の大内氏の財力をうかがうことができます。"
平清水八幡宮本殿,山口県山口市吉田2244,34.139793,131.471832,"社伝によると吉田、恒冨の鎮守として、大同４年(809)に豊前の宇佐八幡宮から神霊を迎えて創建したものとされています。
平清水の社号は、神殿の右側にある泉が、日照でも、豪雨でも、水量が一定していることからつけられたといわれています。
本殿は、三間社流造りで、向拝及び外陣、さらに本殿の両側面斗きょう間にそれぞれ蟇股があり、輪廓だけの繰出しの一枚板で古風な造りです。
建築手法から見て、山口の神社の中では一番古いもので、室町時代前期の建築といわれています。"
陶陶窯跡,山口県山口市陶,34.094673,131.428513,"陶陶窯跡は、須恵器を焼いた窯で、平安時代初期に使われたものと思われます。
この地方の地名を陶ということからわかるように、この地では古くから窯業が盛んに行われていました。
現在陶地区の北側の山裾一帯には広く須恵器の破片が散布しており、各所に窯跡と見られるところがあります。
平成５年度に窯跡の南側を発掘調査した結果、全長約6mの窯であることがわかりました。"
山口観光案内所,山口県山口市惣太夫町２－１（山口駅1Ｆ）,34.172951,131.480927,"山口市の観光・旅館等案内
"
豊栄神社,山口県山口市天花1丁目1-2,34.188236,131.480896,野田神社の隣にあり、毛利元就を祀る神社で、明治２年（1869）に萩城内から、野田神社とともに現在の地へ移された。
防長交通㈱湯田案内所,山口県山口市湯田温泉３丁目５－８,34.165348,131.458038,観光案内・旅館案内・市内定期観光バス申込受付
築山跡（大内氏遺跡）,山口県山口市上竪小路100,34.185783,131.478409,"八坂神社、築山神社の境内がその地で、大内氏別邸築山館の跡。
築山館は80間四方を土塁で囲み、その外面は大石をたたみあげられていました。
この土塁も天明３年頃（1783）西北の隅を残してくずされ、その土で庭園の池を埋めてしまったと伝えられています。"
高嶺城跡（大内氏遺跡）,山口県山口市上宇野令（鴻ノ峰頂上）,34.2076,131.461365,"山口市街の北西にそびえる標高338ｍの鴻ノ峰にある城跡で、大内氏遺跡の一つとして史跡指定をうけています。
大内氏最後の義長が毛利軍の進軍に備え、弘治３年（1557）に築城された典型的な山城で、山頂に本丸跡などを残します。
この山に登る道は、山口大神宮からも登山道があります。"
大内氏館跡（大内氏遺跡）,山口県山口市大殿大路119,34.184406,131.479813,"館跡には現在龍福寺がありますが、室町時代には周防の守護職大内氏の居館があったところです。
正平15年（1360）頃大内弘世が大内御堀からこの地に館を移し、京の街を模して、街造りをしたといわれています。
館は現在の龍福寺境内とほぼ一致する100間四方の敷地を堀と土塁で囲んでいたといわれています。
大内氏歴代の当主はここで政務をとり、約200年間西日本の政治、経済の中心地になりました。"
萩往還（山口）,山口県山口市大字宮野上及び大字上宇野令　地内,34.21698,131.513657,"萩往還は、慶長9年(1607)萩城築城後、その城下と三田尻(防府)をほぼ最短で結ぶ参勤交代道として開かれた陰陽連絡道で、延長52．7キロメートルの街道。
近世の民衆や維新の志士たちの交通路としても重要な役割を果たしました。
元々は、室町時代に山口を中心として放射状につくられていた道を、江戸時代になって整備したもの。
関連の遺跡として、国境の碑、一の坂一里塚、六軒茶屋があります。"
清水寺,山口県山口市宮野下1127,34.200893,131.502975,寺の創建は寺伝によると大同元年（806）といわれ、千手観音菩薩立像を本尊とする真言宗の寺院で、山口盆地最古の寺院といわれています。はじめ天台宗でしたが、室町時代に真言宗に改宗したと言われます。観音堂は明応２年（1493）大内政弘が建てたものといわれ、残っている様式や組物には室町時代の禅宗様式の特色がよくでていて貴重な建物です。昭和42年に県の文化財に指定されました。
神福寺,山口県山口市八幡馬場813,34.185509,131.482269,大内弘盛が建久年間（1190年代）に創建した真言宗のお寺で、神宮寺といっていました。明応８年（1499）京都を追われた将軍足利義稙が大内氏を頼って山口に来て、この寺を居館としました。明治３年平蓮寺と大正５年妙福寺と合併し、現在の寺号になりました。
山口県旧県庁舎及び旧県会議事堂,山口県山口市滝町1-1,34.18597,131.471497,"現在の山口県庁舎の敷地内にある近代行政建築。
建物は、後期ルネッサンス様式を基調とし、細部意匠に日本及び東洋の手法を取り入れた独創的なデザインが見られ、大正時代を代表する洋風建築です。
設計は、当代を代表する建築家である武田五一、大熊喜邦の二人が担当していて、明治期以後の近代建築の展開を考える上で極めて重要な建築といえます。
また、県庁舎と議事堂が一体となって保存されている点でも貴重です。
現在、旧県庁舎は県政資料館として、旧議事堂は議会資料館として、一般に公開されています。"
朝田墳墓群,山口県山口市朝田,34.149879,131.417313,"明治維新公園裏の国道９号のトンネル上にあります。
ここには弥生時代末期から古墳時代にかけての墳墓40基があります。
この墳墓は昭和50年に発掘調査の後、埋め戻しをしていましたが、昭和62年度から復元整備を行い、平成４年５月に木立に囲まれた史跡公園として開園しました。"
雲谷庵跡,山口県山口市天花一丁目12-10,34.18927,131.4785,天花の七尾山麓にあります。ここは中世の画聖雪舟のアトリエがあったところです。雪舟は大内氏の招きにより40歳頃に山口に来て、48歳の応仁元年（1467）に遣明船に乗り中国に渡りました。帰国後も雲谷庵に住み作画活動と弟子の養成につとめましたが、永正３年（1506）87歳のとき山口で没したといわれています。今の建物は明治17年に建てられたものです。
玄答院,山口県山口市仁保下郷深野2075,34.190407,131.542496,山号を放光山といい、曹洞宗の寺院です。寺伝によると開創された年月は不明ですが、天正５年（1577）に曹洞宗に改まったとあります。寛永７年（1630）この地方の領主であった益田景祥が没したことにより、古くからあった寺を玄答院と改名し、益田景祥の菩提寺となったものです。
乗福寺,山口県山口市大内御堀301,34.138813,131.497375,乗福寺は臨済宗の古寺で、大内氏22代重弘が開いたお寺です。元応２年（1320）３月６日重弘が死亡したため、本寺に葬り菩提寺となりました。寺運の盛んな時は、塔頭36字、末寺88箇所あったといわれますが、大内氏滅亡とともに衰廃しました。今の寺は塔頭の正寿院を転じて本寺としたものです。火災などで幾多の寺宝が失われましたが、乗福寺文書や乗福寺伽藍図など伝わっています。
大林寺,山口県山口市朝倉町3-14,34.176899,131.454361,曹洞宗で、山号は岩戸山、創建はわかりませんが、江戸時代領主であった宍道就判が元禄６年（1693）再建し、大林寺と寺号が改められました。
広沢寺,山口県山口市黒川1483,34.137299,131.457138,"山号は万年山、曹洞宗のお寺で、本尊は薬師如来です。
この寺は大内氏26代盛見の子教幸の菩提寺で、文明年間（1470頃）の創建です。
はじめ山口古熊にありましたが、明治３年現在の地に移ってきました。"
源久寺,山口県山口市仁保下郷土井2910-1,34.190407,131.542496,"建久８年（1197）鎌倉幕府から仁保など６ヵ庄の地頭職に任じられた平子重経が、周防に下向し、仁保の地に居館を築き、政務を執っていました。
重経は正治元年（1199）将軍源頼朝の死によって、その菩提を弔うためにこの寺を建立したものです。
寺号は源家の永久安泰繁栄を願い、仁楽山源久寺と名づけたといわれています。
寺には寺宝として阿弥陀如来像、平子重経像、仁保弘有画像、三浦家伝来の兜などが伝わっています。"
正護寺,山口県山口市陶陶郷上3907,34.094673,131.428513,臨済宗で山号を方松山といいます。この寺は、大内氏の一族右田氏から分れた、弘賢が13世紀末にこの陶の地を領し、地名を氏とし、陶氏を名乗るようになりました。陶弘賢はこの正護寺の前方の台地に屋形を築き、政務をとりました。現在屋形の土塁の一部が残っています。正護寺は延文年間（1356）頃、陶氏２代弘政が開基となり建立した寺です。
大村益次郎墓,山口県山口市鋳銭司3502,34.086681,131.464523,"大村益次郎は、1825年（文政8）吉敷郡鋳銭司村（現山口市鋳銭司）の医家に生まれ、蘭学・医学を学び、兵学をもって萩藩に仕えました。
四境戦争（1866年（慶応2））では、優れた戦術をもって幕府軍を破り、討幕の機を早め、戊辰の役にも参謀として活躍。
明治維新後は軍政最高の地位にあって国政を改革し、日本の軍政の近代化に尽力しました。
1869年（明治2）9 月、襲撃を受けて重傷を負い、11月大阪の病院で死亡。
遺骸は船で郷里に運ばれ、自宅近くの山口市鋳銭司に埋葬されました。
墓の後方に1878年（明治11）に建立された神道碑があり、その南の長沢池畔に大村神社が建てられています。"
山口情報芸術センター［ＹＣＡＭ］,山口県山口市中園町7-7,34.169853,131.465744,"大小3つのスタジオや、ワークショップルーム、市立図書館などで構成された大きな波形の屋根が特徴的の新しいスタイルの文化施設。
スタジオでは様々な舞台公演や、気軽に楽しめるアート作品にふれることができます。"
千坊川砂防公園,山口県山口市秋穂東天田,34.014809,131.452942,"炊飯棟
トイレ
休憩所"
山口市菜香亭,山口県山口市天花1-2-7,34.187302,131.480026,"明治10年に創業した料亭・菜香亭が、平成16年山口市の観光施設・市民交流の場として生まれ変わりました。
井上馨、伊藤博文、佐藤栄作ら多数の著名人の書や所蔵品等の公開、館内の部屋の貸出などを行っています。
古い日本料亭の特徴を示す100畳敷の大広間で、歴史の歩みを感じながらケイタリングによる食事も可能です。
＊大広間貸切17時～22時、他の貸室9時～22時貸切可（要予約）
＊大内のお殿様が前将軍をもてなしたお料理を忠実に再現した「平成大内御前弁当」も利用可能"
花尾八幡宮（ガラス絵　泰西風景図・長崎港図）　,山口県山口市徳地島地354,34.16304,131.691879,"山口市徳地島地の花尾八幡宮は、県の文化財に指定されているガラス絵を所蔵しています。
「泰西風景図」は、ヨーロッパの海辺の風景で、海には帆船やボートがうかび、海洋には民家や人物、樹木が描かれており、「長崎玉木官平一源画」と画家の署名があります。
「長崎港図」は、長崎港を東方から俯瞰した絵で、海には舟がいくつも配され、海岸中央に出島、その左の方に唐人屋敷などがあります。
二面ともほぼ同じ寸法で縦約50cm、横約60cm。"
法光寺（阿弥陀堂の仏像）,山口県山口市徳地鯖河内1444,34.208263,131.742279,"法光寺は、1186年（文治2)に、奈良東大寺再興のためこの地に下向した俊乗坊重源が建立した安養寺の遺構。
阿弥陀堂には、5体の仏像が安置されています。

(1)木造阿弥陀如来坐像
像高は128.7cm、ヒノキ材、頭、体部を両ひじまでふくめて竪一材から彫りだしています。
(2)木造菩薩形立像
像高は142．2cm、ヒノキ材の一木造りです。
(3)木造十一面観音立像
像高は130.2cm、ヒノキ材の一木造りで、内ぐりはなく彫法は簡略です。
(4) 木造不動明王立像
像高は187cm、頭、体部をヒノキの一材から彫り出しています。
(5)木造毘沙門天立像"
大内氷上古墳,山口県山口市大字大内御堀,34.138813,131.497375,"大内氷上古墳は、5世紀頃に山口市大内御堀の地に築かれた小型の前方後円墳。
大内盆地の首長の墓である墳丘の内部には、後円部中央に竪穴式石室があります。"
竪小路,山口県山口市上竪小路・下竪小路,34.187271,131.476929,"京都に憧れた大内氏が、京都に似せて町づくりをした際の中心部。
各通りの名称も京のそれに似せたものになっています。"
護国神社,山口県山口市市宮野下1932,34.178333,131.473892,県出身の戦没者の霊を祀る神社で、境内は桜、ツツジが多い。
露山堂,山口県山口市香山町,34.189232,131.473114,毛利敬親が藩庁を山口に移鎮した際、今の県庁内の一露山の麓に建てられた茶室で、藩主敬親が茶事にことよせ、家来らと討幕の密議をこらした建物です。
枕流亭,山口県山口市香山町7-1,34.189911,131.47261,明治維新の志士の集会所で、薩長連合の密議がなされたところです。
仁壁神社,山口県山口市三の宮2-6-22,34.188221,131.491531,古来周防三の宮と呼ばれ、神宝として大内氏、毛利氏の文書を多く所蔵しています。
雨田草堂,山口県山口市徳地島地,34.16304,131.691879,明治の傑僧黙雷上人の記念家屋です。
豊久丸の墓,山口県山口市小郡元橋,34.087696,131.4039,"大内義弘死後の弟の盛見は、自分の子豊久丸を水死させ、世子持世を立て後見人となりました。
水死体が湛尻の岸に上がったので、有縁の地として妙湛寺を建て祭りました。"
深谷十三佛石像,山口県山口市徳地深谷,34.208027,131.695618,生前に法事を修めた逆修で、それぞれに仏名と忌日が刻んである。
善生寺庭園,山口県山口市古熊3-7-1,34.183281,131.488541,池を中心とした江戸初期の山水的な庭園。
湯田温泉観光案内所,山口県山口市湯田温泉２丁目１－２３,34.164364,131.456726,県道200号線沿い、湯田温泉街の真ん中にある「湯田温泉観光案内所」はガラス張りで明るく、親しみやすい案内所。常時、観光案内と旅館案内の方がおられるので、市内観光からその日の宿のことまでバッチリと知ることができます。また、こちらの案内所のおすすめは、なんといっても建物前にある足湯。市内6ヶ所にある足湯（無料）のうちの１つで、旅行者と地元の方のふれあいの場にもなっています。タオルとおちょこ（ぐい飲み）の販売もありますので、手ぶらできても大丈夫。また湯田温泉唯一の飲泉場があります。足湯巡り、湯田巡りの始まりは、この場所から始めてみてはいかがでしょう。
旧中川家住宅(阿知須「いぐらの館」),山口県山口市阿知須3425番地,34.016357,131.343506,
香山公園前観光案内所,山口県山口市香山町6-11,34.189449,131.473801,
六軒茶屋跡（萩往還）,山口県山口市上宇野令,34.2076,131.461365,"萩往還は、慶長9年(1607)萩城築城後、その城下と三田尻(防府)をほぼ最短で結ぶ参勤交代道として開かれた陰陽連絡道で、延長52．7キロメートルの街道です。
 萩往還には旅人の休憩の場として茶屋が所々に設けられていました。その茶屋の中で、萩往還最大の難所、一の坂にあったとされる茶屋が六軒茶屋です。
ここは昔六軒の農家があり、佐々並から山口に家があったのはここだけで、往来の旅人の良い休み場で、軒先を茶店にして旅人をもてなしていたことから六軒茶屋と呼ばれるようになりました。"
錦の御旗製作所跡,山口県山口市後河原,34.184097,131.476364,慶応３年（１８６７）討幕の勅命が下り、品川弥二郎は京都西陣で材料を購入し、ここにあった養蚕所の一室で御旗の製作にあたりました。ここで製作された錦の御旗が、鳥羽伏見の戦において官軍の陣頭に立てられました。
井上馨の墓,山口県山口市水の上町　洞春寺内,34.186665,131.473495,井上は長州藩士井上家の次男として天保６年（１８３５）に湯田で生まれ、大正４年（１９１５）東京で亡くなりました。のちに分霊が洞春寺に祀られました。
八幡隊結成の地,山口県山口市八幡馬場２２,34.187313,131.481842,八幡隊は文久３年（１８６３）９月に堀真五郎を初代総督として八幡馬場で結成された隊です。総督には当初、久坂玄瑞が推されましたが、自由な身の振りを求めて辞退し、代わりに堀真五郎を就かせました。
明倫館兵学寮跡,山口県山口市中河原町,34.179104,131.476349,長州藩士　上田鳳陽が創立した山口講習堂が山口明倫館と改称しました。山口明倫館は文学寮と兵学寮とに分かれ、文学寮には小学舎及び編集局、兵学寮には歩兵・騎馬・砲兵の三兵塾がありました。
山田顕義旧宅跡,山口県山口市白石,34.177883,131.470551,日本の「小ナポレオン」と言われた山田顕義の旧宅跡です。
普門寺塾跡,山口県山口市白石３丁目４－１,34.180702,131.467728,大村益次郎は普門寺の観音堂で学生たちに兵学をおしえていました。当時、この塾は普門寺塾と呼ばれていました。
木戸神社,山口県山口市糸米２-９,34.17696,131.461349,木戸は亡くなる前に、邸宅と山林を子弟の学資にと糸米の住民に与えました。住民はこれに感謝して社を建立し御霊を祀りました。
木戸孝允旧邸跡,山口県山口市糸米２-９　木戸神社先,34.17696,131.461349,木戸孝允は、慶応年間にここに本邸を新築し山口藩庁政治堂に通っていました。
朝倉八幡宮,山口県山口市朝倉町,34.17989,131.448257,幕末、山口に落ち延びてきた三条実美ら七卿が湯田に滞在していたとき、尊皇攘夷の祈願のため朝倉八幡宮に度々参拝しました。
錦小路頼徳の墓と碑,山口県山口市赤妻町,34.171303,131.446823,七郷落ちの一人であった錦小路は、下関の砲台を巡視中に亡くなったためこの地に手厚く葬られました。
広沢真臣の墓,山口県山口市赤妻町,34.171303,131.446823,広沢は明治新政府に登用されましたが、明治４年（１８７１）暗殺者に襲われ東京麹町の自邸で亡くなりました。のちに分霊が赤妻祀られました。
所郁太郎の墓,山口県山口市吉敷上東,34.172546,131.440887,所は美濃国出身で、京都で医者として開業していましたが幕府に追われ、山口で開業しました。慶応元年（１８６５）２７歳で病死しました。
周布政之助の碑,山口県山口市周布町,34.160618,131.453827,周布は藩政の主導権を幕府の考え方に従おうとする俗論等に奪われた責任を取り、自刃しました。その場所の近くに功績を伝える碑が建っています。
七卿の碑,山口県山口市湯田温泉２－５（井上公園）,34.163311,131.45665,山口に落ち延びた三条実美（さねとみ）・三条西季知（すえとも）・壬生基修（みぶもとなが）・四条隆謌（たかうた）・錦小路頼徳（にしきこうじよりのり）・沢宣嘉（さわのぶよし）・東久世通禧（ひがしくぜみちとみ）らの忠誠を偲び建立されました。
何遠亭,山口県山口市湯田温泉２－５（井上公園内）,34.163311,131.45665,"七卿落ちの際に約半年間、三条実美らの宿舎にあてた建物を再現して建てられました。
無料の休憩スペースとして開放されています。"
井上馨遭難の碑,山口県山口市中園町,34.169044,131.466766,井上は元治元年（１８６４）中園町袖解橋で藩庁の反対勢力に襲われ重傷を負いましたが、医者所郁太郎によって一命をとりとめました。
赤禰武人処刑場の碑,山口県山口市旭通り二丁目,34.168331,131.474625,赤禰は３代目奇兵隊総督となり活躍しましたが、藩内の俗論派と正義派諸隊の調停を図ったことが二重スパイと疑われ、この地で処刑されました。
長寿寺,山口県山口市本町一丁目,34.173634,131.473236,慶応元年（１８６５）御楯隊の駒井政五郎が鴻城軍を組織し、長寿寺を本部として活動しました。
周防明倫館兵学寮跡,山口県山口市中河原町,34.179104,131.476349,長州藩士　上田鳳陽が創立した山口講習堂が山口明倫館と改称しました。山口明倫館は文学寮と兵学寮とに分かれ、文学寮には小学舎及び編集局、兵学寮には歩兵・騎馬・砲兵の三兵塾がありました。
安部家本陣跡,山口県山口市道場門前2丁目,34.174389,131.476471,"安部半右衛門宅は山口の脇本陣として、毛利藩主一族の宿所にも使用されていました。小松帯刀・西郷隆盛・大久保利通らが山口に来た際、ここに泊まっています。
"
円龍寺,山口県山口市三和町１－２８,34.168961,131.469177,井上馨が切りつけられた際、俗論派の刺客はここに集合し、待ち伏せしました。刺客の中には、井上馨の従弟もいました。
瓦屋跡,山口県山口市湯田温泉,34.165043,131.459717,瓦屋は幕末から明治初期にかけて木戸孝允など維新の志士たちが利用した旅館です。松陰門下生・山田顕義の妻は瓦屋の娘です。
御茶屋臨野堂跡,山口県山口市湯田温泉,34.165043,131.459717,毛利氏が設けた御茶屋で、吉田松陰や高杉晋作、木戸孝允など維新の志士たちが密議の場としてしばしば利用したのが臨野堂です。
広沢真臣の旧宅跡,山口県山口市緑町　山水園奥,34.171021,131.464767,広沢真臣は萩の城下町で生まれ、藩庁が山口に移された際、現在の山水園の裏あたりに住みました。旧宅跡を示す石碑が残されています。
福田侠平の墓,山口県山口市大内御堀,34.138813,131.497375,福田侠平は山県有朋とともに奇兵隊の軍監を務め、高杉晋作や、他の隊士の信頼も厚かったと伝えられています。お墓は本人の希望により東行庵の高杉晋作の横にもありますが、ここには遺髪が埋められています。近隣の北辰妙見社には位牌が祀られています。
脱隊諸士招魂の碑,山口県山口市大内長野,34.160595,131.526459,明治２年（１８６９）兵制改革に反対し、２千人の兵士が内乱を起こしました。首謀者の２７人はここで処刑されました。
大村益次郎医学記念碑,山口県山口市大内長野,34.160595,131.526459,江戸時代、ここには長州藩の獄舎と処刑場がありました。大村益次郎がここで処刑された女囚の解剖を行い、藩の医学校山口好生堂の生徒に見学させ、講義をしました。近代医学黎明の地として記念碑が建てられています。
長向寺,山口県山口市阿東生雲中三谷上,34.361622,131.589584,萩の乱では、反乱軍（殉国軍）前原一誠が生雲に陣を置いたため、小学校が焼けるなどしました。前原軍は、食料を調達するため榎谷や鷹ノ巣方面に進出したところ、官軍と衝突した時に発砲された銃弾の跡が、長向寺に残されています。
新山口駅北口観光案内所,山口県山口市小郡下郷1291-14,34.094471,131.398071,"新山口駅北口に新しくできた観光交流センターにある地域の情報発信拠点。
市内・県内の観光情報やスポーツ文化行事など様々な情報をご提供します。
外国人対応の職員が常時駐在。多国語でご案内も可能です。お気軽に声かけください。"
狐の足あと,山口県山口市湯田温泉2-1-3,34.164513,131.457443,"湯田温泉や山口県内の観光スポットをはじめ、旅の楽しみである「食」や「お土産」をご紹介する観光拠点施設です。山口ならではのローカルグルメが楽しめるカフェや展示ギャラリーもあります。
足湯も利用でき、料金は大人200円、小中学生100円です。（障がい者手帳をお持ちの方とその介護者の方1名は半額）"
大内義隆供養塔,山口県萩市片俣1246,34.485657,131.634598,室町時代の守護大名大内義隆が長門市大寧寺で自害、側室の子息が忍び逃れ、御舟子の養雲院の住職となり、義隆卿、正室、側室を供養するため建立した石塔が三基あります。
吉見正頼息女の墓,山口県萩市高佐下617-1,34.456093,131.610535,石州三本松（津和野）城主吉見正頼が阿武郡を支配していた頃、この地に休憩所を設け、正頼の息女を住まわせていたが、天正８年（1585年）８月26日萩の指月邸において病死し、この地に葬った息女の宝篋印塔です。
穴観音古墳,山口県萩市高佐下1459,34.456093,131.610535,"穴観音古墳は、６世紀から７世紀初頭にかけて構築されたものとみられています。
横穴の石室の上に四角形の墳丘を特色のある方墳であって、石室内には、観音石仏がまつられ、耳の病気が治るという言い伝えがあります。"
奥阿武宰判勘場跡,山口県萩市吉部上1024-2,34.444626,131.588745,"勘場跡は、貞享４年（1687年）から明治11年の初めまでの200年間、奥阿武宰判の代官所として、むつみ村、阿東町、須佐町、田万川町、阿武町（奈古を除く）を統括し、政治・文化の中心地でした。
現在は、敷地及び周辺の石組みが残っています。"
伏馬山ネムの丘キャンプ場,山口県萩市高佐下2968-1,34.456093,131.610535,"むつみ地域の中心に位置する伏馬山の山頂には、バンガロー、ふれあい広場、ジャンボすべり台などの遊具も設置されており、自然とふれあいながら澄みきったさわやかな空気を胸一杯に、キャンプなどの野外活動が楽しめます。
"
上長瀬一里塚,山口県萩市佐々並上長瀬,34.265903,131.456161,"山口から萩に向かう、防長の国境をこえた最初の一里塚。
凝灰岩を積み上げて径５ｍの塚をつくっています。"
鹿背隧道,山口県萩市椿字悴ヶ坂～大字明木字悴ヶ坂,34.389774,131.405716,"幅4.2ｍ、延長180ｍ、高さ3.8ｍ  県内初の石巻工法によるもの。
明治15年着工の県道小郡萩線にあります（現県道とは違う）。藩庁移転後の萩の回生への期待がこめられた隧道で、山口県下最初の石造洋風隧道として記録されています。130年近く経過していますが、立派に現役です。"
落合の石橋,山口県萩市佐々並落合,34.265903,131.456161,"長さ2.4ｍ、幅1.7ｍ。
石組みの川岸から川に張り出させた大きな石を橋げたにして、上に板状の石を載せた県内特有の工法で、江戸後期のものと思われます。
萩往還の途上にあります。"
下横瀬公民館（旧明木村立図書館）,山口県萩市明木下横瀬,34.317074,131.413254,"前身は旧明木村立図書館。
全国初の村立図書館として建設されたが、昭和33年に現在地に移築し、地区公民館として使用されています。
木造平屋建て44平方ｍ。"
須佐ホルンフェルス,山口県萩市須佐高山北海岸,34.62389,131.623734,"海食海岸で第三紀層の砂岩、頁岩の互層が熱作用によりホルンフェルン化したもので、黒色と淡灰色の岩が互層をなしている美しい断崖です。
わが国の学術上においても極めて重要視されています。
"
